X,MajorityProteinIDs,ProteinNames,GeneID,DVL3_1,DVL3_2,DVL3_3,DVL3_M_1,DVL3_M_2,DVL3_M_3,DVL3_M_TTLL_1,DVL3_M_TTLL_2,DVL3_M_TTLL_3,DVL3_TTLL_1,DVL3_TTLL_2,DVL3_TTLL_3,logFC_DVL3_TTLL.DVL3,pval_DVL3_TTLL.DVL3,adjpval_DVL3_TTLL.DVL3,logFC_DVL3_M.DVL3,pval_DVL3_M.DVL3,adjpval_DVL3_M.DVL3,logFC_DVL3_M_TTLL.DVL3_TTLL,pval_DVL3_M_TTLL.DVL3_TTLL,adjpval_DVL3_M_TTLL.DVL3_TTLL,logFC_DVL3_M_TTLL.DVL3_M,pval_DVL3_M_TTLL.DVL3_M,adjpval_DVL3_M_TTLL.DVL3_M
1148,Q9P2J5,"Leucine--tRNA ligase, cytoplasmic",LARS1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.07889451,NA,1.11068713,0.176698168,0.458563209,0,1,1,-1.11068713,0.176698168,0.47206108,0,1,1
1149,Q9P2N7;Q9P2J3,Kelch-like protein 13;Kelch-like protein 9,KLHL13;KLHL9,21.8674137,21.3582951,NA,21.76661978,20.32136465,20.09508869,21.7250677,19.76827859,21.09452576,23.5468614,20.40379981,21.37132262,1.783147301,0.228980401,0.536431614,0.736843729,0.606257826,0.949222203,-0.911370594,0.525523519,0.807547747,0.134932978,0.924219424,1
1150,Q9P2R7,"Succinyl-CoA ligase [ADP-forming] subunit beta, mitochondrial",SUCLA2,19.13143961,20.33398263,20.49083533,NA,18.55147246,21.50409506,NA,NA,NA,19.58317775,18.63941537,NA,-1.662277112,0.178779446,0.458563209,-1.051285644,0.379950908,0.79850249,-1.57630896,0.199995045,0.499387616,-2.187300427,0.087568233,0.791027875
1151,Q9UBC1,NF-kappa-B inhibitor-like protein 1,NFKBIL1,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.12462743,19.42032841,NA,2.683763201,0.032243283,0.252594753,0,1,1,-2.683763201,0.032243283,0.21567435,0,1,1
1152,Q9UBF2;Q9Y678,Coatomer subunit gamma-2;Coatomer subunit gamma-1,COPG2;COPG1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,1,1,0,1,1,0,1,1
1153,Q9UBM7,7-dehydrocholesterol reductase,DHCR7,NA,21.06021224,20.33046081,19.83535556,21.11158235,20.89484853,21.2714438,21.10929178,20.91393953,NA,20.91270403,20.38859275,-0.02979209,0.982211414,1,1.234760089,0.367276828,0.797908053,1.748848407,0.212033599,0.519088126,0.484296227,0.718075047,1
1154,Q9UBS4;H7C2Y5,DnaJ homolog subfamily B member 11,DNAJB11,22.9480334,22.64809516,22.87272108,22.15041976,21.77127315,21.86254966,22.86651247,22.37864436,22.76990204,21.69617294,21.34996508,22.96023413,-0.82082583,0.052295098,0.29602338,-0.894869022,0.037694177,0.421030491,0.669562241,0.101266173,0.377727402,0.743605433,0.073430764,0.779818369
1155,Q9UDW1,Cytochrome b-c1 complex subunit 9,UQCR10,22.07570781,23.10439862,23.27068152,23.36457312,22.34549333,22.81495577,23.37836744,22.52359699,23.1942906,22.66699275,22.68451312,23.32972346,0.076813797,0.852313341,1,0.024744761,0.952133259,1,0.138341897,0.737996199,0.989531881,0.190410933,0.646207488,1
1156,Q9UDY4,DnaJ homolog subfamily B member 4,DNAJB4,NA,NA,NA,NA,NA,NA,NA,19.34433598,NA,NA,19.50035561,20.71496469,2.240551355,0.051041658,0.291081769,0,1,1,-1.374717067,0.199805715,0.499387616,0.865834289,0.405666706,0.93632666
1157,Q9UEG4,Zinc finger protein 629,ZNF629,22.45389731,22.10244823,21.27986546,19.9420053,21.87013453,22.19351204,21.83967191,21.95044398,21.94892417,23.57934165,22.58439884,22.4246996,0.917409694,0.154874566,0.458563209,-0.61018638,0.328094493,0.7815875,-0.949800011,0.142417313,0.436676614,0.577796062,0.353036474,0.910181204
1158,Q9UET6,Putative tRNA (cytidine(32)/guanosine(34)-2-O)-methyltransferase,FTSJ1,21.52689139,21.09750054,22.0397628,NA,20.21942312,20.29115028,NA,20.14920314,20.67880516,21.21374484,20.39312215,NA,-2.103484876,0.193753572,0.477137242,-2.46891607,0.13388841,0.699416417,-0.259619563,0.865983735,1,0.105811632,0.945124433,1
1159,Q9UFW8,CGG triplet repeat-binding protein 1,CGGBP1,21.75607326,22.41101514,21.83405159,20.9025427,20.6201035,20.85171853,19.52219754,21.7675799,19.54736548,22.43166961,21.46516292,22.56996886,0.155220468,0.79534107,0.994227589,-1.20892509,0.067981363,0.552238217,-1.876552825,0.010729191,0.12487089,-0.512407267,0.40099991,0.932436594
1160,Q9UG56,Phosphatidylserine decarboxylase proenzyme;Phosphatidylserine decarboxylase alpha chain;Phosphatidylserine decarboxylase beta chain,PISD,NA,20.51644179,NA,NA,NA,20.79457947,NA,20.22998431,20.17367243,20.14061091,19.90555536,21.03383369,2.356630643,0.150210754,0.457210834,0.092712561,0.95190538,1,-1.309836699,0.404054148,0.706953482,0.954081383,0.539402168,0.991458852
1161,Q9UG63,ATP-binding cassette sub-family F member 2,ABCF2,22.4196383,22.75556308,23.27010373,22.34837835,21.52426167,21.95520102,22.54437751,21.65790707,22.29545839,22.68923433,22.94871058,23.12023739,0.104292401,0.745498452,0.968072797,-0.872488021,0.021277829,0.322101886,-0.753479779,0.039442792,0.238900142,0.223300644,0.491908362,0.966653232
1162,Q9UH62,Armadillo repeat-containing X-linked protein 3,ARMCX3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,1,1,0,1,1,0,1,1
1163,Q9UH99,SUN domain-containing protein 2,SUN2,NA,NA,20.12097671,NA,NA,18.93045291,NA,NA,NA,NA,NA,NA,-1.12471453,0.248956378,0.565234899,-0.396841265,0.673496467,1,0,1,1,-0.727873265,0.445231668,0.945866558
1164,Q9UHB9,Signal recognition particle subunit SRP68,SRP68,NA,NA,NA,NA,19.24757053,19.10478833,NA,19.30416619,NA,NA,19.40022964,NA,0.884465506,0.400120493,0.692003328,1.619564208,0.140858941,0.699416417,-0.03202115,0.975171826,1,-0.767119851,0.463215676,0.951200353
1165,Q9UHD8,Septin-9,SEPTIN9,NA,NA,NA,NA,NA,19.04746659,NA,NA,NA,NA,18.69466779,NA,0.649278224,0.368036346,0.668132625,0.766877825,0.292125002,0.775375638,-0.649278224,0.368036346,0.681085013,-0.766877825,0.292125002,0.909328605
1166,Q9UHI6,Probable ATP-dependent RNA helicase DDX20,DDX20,20.87343943,21.42085486,21.07837718,21.08690165,21.02442356,20.61123946,21.1972585,20.95020186,21.2034857,21.26875254,20.14312843,21.18997339,-0.256939037,0.412536473,0.703110528,-0.216702266,0.486998987,0.860498338,0.249697236,0.425325832,0.714204853,0.209460465,0.501270123,0.969225539
1167,Q9UHK0,Nuclear fragile X mental retardation-interacting protein 1,NUFIP1,20.15438121,18.89596639,18.92211951,19.22472344,19.05262837,19.25357332,19.47458953,20.76778594,19.5646733,NA,NA,NA,-2.577322584,0.000153,0.011251704,-0.147180659,0.725286525,1,3.188849804,3.08E-05,0.003855709,0.75870788,0.095266686,0.79452416
1168,Q9UHV9,Prefoldin subunit 2,PFDN2,NA,NA,19.87349072,NA,19.67287762,20.50111353,NA,19.77615959,20.11215197,19.69304937,21.16511963,NA,1.412615054,0.386557532,0.683027503,1.184555769,0.464855422,0.849399067,-0.323285816,0.839548586,1,-0.095226532,0.952389144,1
1169,Q9UHX1,Poly(U)-binding-splicing factor PUF60,PUF60,20.95287039,21.05430166,19.93301889,21.75338445,21.51127521,21.34999039,NA,19.6421922,20.00092647,20.86030114,19.49315839,NA,-1.613299428,0.18074993,0.458563209,0.891486369,0.442768942,0.829197525,-0.236780287,0.835807824,1,-2.741566084,0.03626902,0.735576323
1170,Q9UI30,Multifunctional methyltransferase subunit TRM112-like protein,TRMT112,NA,NA,NA,NA,NA,NA,19.93312126,19.54064681,19.44219607,19.55032513,19.92232095,21.04541927,3.425855333,3.13E-06,0.000783,0,1,1,-0.534033736,0.137579932,0.432443456,2.891821597,1.22E-05,0.005080112
1171,Q9UIW2,Plexin-A1,PLXNA1,NA,NA,20.51687078,NA,NA,NA,NA,22.03815323,NA,NA,NA,NA,-1.256679221,0.41543277,0.704209207,-1.256679221,0.41543277,0.818621592,1.763773371,0.261750702,0.594283355,1.763773371,0.261750702,0.909328605
1172,Q9UJS0,Calcium-binding mitochondrial carrier protein Aralar2,SLC25A13,25.08411114,24.85332427,25.32290802,25.09566653,24.16165466,24.83899944,25.4434927,24.72228546,24.39416415,24.98799208,24.7018045,24.99853298,-0.190671289,0.554247319,0.818610858,-0.388007602,0.243299818,0.755255762,-0.042795753,0.89334063,1,0.15454056,0.630472383,1
1173,Q9UJV9,Probable ATP-dependent RNA helicase DDX41,DDX41,21.84392457,21.16776845,18.96099068,20.993821,21.46683781,21.00110244,20.86621451,20.68930683,20.65964316,NA,21.65692532,NA,-2.274030713,0.106597491,0.401667054,0.496359184,0.703905287,1,2.354857646,0.096397649,0.363542569,-0.415532252,0.750045695,1
1174,Q9UJZ1,"Stomatin-like protein 2, mitochondrial",STOML2,27.72773936,32.40330185,19.42839732,NA,19.62152069,31.91178293,32.58481131,32.58610368,31.90268959,NA,NA,33.42217913,-4.214531055,0.467649774,0.747164581,-3.759767268,0.515686537,0.886159145,10.0525864,0.104636013,0.377727402,9.597822616,0.118927793,0.825251889
1175,Q9UK73,Protein fem-1 homolog B,FEM1B,19.60490214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.952689675,0.177120437,0.458563209,-0.952689675,0.177120437,0.699416417,0,1,1,0,1,1
1176,Q9UKD2,mRNA turnover protein 4 homolog,MRTO4,21.85235287,21.55393496,21.43896546,22.16252703,23.33643435,21.92209788,21.98325945,22.22938228,21.8845276,20.39529426,19.51646025,19.60415397,-1.77644827,0.001122633,0.040126112,0.858601989,0.047695308,0.47733464,2.193753613,0.000266,0.015863859,-0.441296646,0.267807731,0.909328605
1177,Q9UKF6,Cleavage and polyadenylation specificity factor subunit 3,CPSF3,NA,NA,NA,NA,NA,NA,NA,NA,19.5441106,NA,NA,NA,0,1,1,0,1,1,0.932425827,0.177190595,0.47206108,0.932425827,0.177190595,0.825251889
1178,Q9UKN8,General transcription factor 3C polypeptide 4,GTF3C4,20.37857218,19.11729216,NA,NA,21.34880873,20.33449183,NA,NA,NA,NA,NA,NA,-2.000732702,0.128692001,0.434887506,0.729145407,0.556339342,0.913306646,0,1,1,-2.729878109,0.048701258,0.735576323
1179,Q9UL03,Integrator complex subunit 6,INTS6,20.84902712,20.21705528,20.05048157,NA,NA,19.70793813,NA,20.03179906,NA,21.12012327,20.7984022,21.29864617,0.700202559,0.510160723,0.78344824,-2.638319863,0.030131343,0.376589275,-3.230568782,0.011892062,0.131705778,0.10795364,0.91808524,1
1180,Q9UL15,BAG family molecular chaperone regulator 5,BAG5,20.98289509,20.46068847,NA,NA,NA,20.54894519,NA,NA,19.73920452,NA,20.3699514,20.63444064,-0.146397169,0.931530449,1,-1.382601747,0.425930581,0.820523351,-1.506118134,0.387416817,0.693076628,-0.269913556,0.874199973,1
1181,Q9ULR0,Pre-mRNA-splicing factor ISY1 homolog,ISY1,21.13026433,19.35144693,19.10935095,NA,18.62397686,NA,NA,19.5722625,NA,NA,19.12692653,18.94752843,-1.58992471,0.155833793,0.458563209,-2.491139705,0.038591248,0.423488165,-0.585119784,0.581935014,0.856471415,0.316095212,0.764671501,1
1182,Q9ULX3,RNA-binding protein NOB1,NOB1,20.52056019,20.18592168,21.21462501,NA,18.86627177,18.75161799,19.29481869,21.2972408,21.28744967,21.64916558,22.03733022,21.62665029,1.130679737,0.13662056,0.438236718,-2.518794669,0.005604258,0.163044821,-1.144545645,0.132456724,0.423793765,2.504928761,0.005778669,0.32859611
1183,Q9ULX6,A-kinase anchor protein 8-like,AKAP8L,23.46126105,23.8012254,22.87051574,22.90638001,22.66913576,23.03607799,22.55227008,23.27363567,23.21590777,23.86579768,24.05316845,24.1986133,0.661525743,0.036348117,0.26284101,-0.507136144,0.091792593,0.641738154,-1.025255302,0.004287847,0.075798123,0.143406585,0.605550761,1
1184,Q9UM00,Transmembrane and coiled-coil domain-containing protein 1,TMCO1,21.21488792,NA,21.5221394,NA,NA,NA,21.2294675,21.18308525,NA,NA,NA,21.48471698,-1.501825741,0.4278453,0.717472481,-3.081120361,0.123322248,0.699416417,1.393667552,0.460709572,0.743450028,2.972962172,0.135274755,0.825251889
1185,Q9UMS4,Pre-mRNA-processing factor 19,PRPF19,26.06170367,23.92602213,24.13028417,23.88597547,24.49501439,23.30999599,23.40160114,23.63853336,22.58480995,23.81274467,23.90190639,22.83331645,-1.190014154,0.0835267,0.360316902,-0.809008041,0.217809591,0.741557329,-0.307674356,0.625942689,0.890846762,-0.688680469,0.288311118,0.909328605
1186,Q9UN37;I3L4J1,Vacuolar protein sorting-associated protein 4A,VPS4A,21.99436362,21.41434852,21.90315047,20.67577963,22.35730462,22.29176423,22.54777725,22.93081455,20.83939481,20.02951175,NA,21.18918376,-2.448777993,0.050127905,0.291081769,0.004328623,0.996885445,1,2.784152661,0.030310216,0.206952277,0.331046044,0.765902762,1
1187,Q9UN81,LINE-1 retrotransposable element ORF1 protein,L1RE1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,1,1,0,1,1,0,1,1
1188,Q9UN86,Ras GTPase-activating protein-binding protein 2,G3BP2,21.93071035,21.10186389,21.96752915,22.14198288,21.7775961,21.45572482,20.82931841,21.27219091,20.79331005,21.22071722,20.57532013,22.1296247,-0.358147113,0.398333589,0.691144688,0.125066805,0.763741952,1,-0.343614228,0.416975979,0.710677043,-0.826828146,0.071632597,0.779818369
1189,Q9UNE7,E3 ubiquitin-protein ligase CHIP,STUB1,NA,NA,20.53406789,NA,NA,20.07374326,NA,NA,NA,NA,19.64049289,NA,-0.297858331,0.826047814,1,-0.153441542,0.90976332,1,-0.964553259,0.482573425,0.760918012,-1.108970048,0.421653224,0.944467402
1190,Q9UNF1,Melanoma-associated antigen D2,MAGED2,22.23708755,20.81205198,22.02219411,21.29962507,21.29414857,20.61254976,22.06539688,22.10147213,21.85262491,22.13235573,22.01813873,22.20902312,0.429394645,0.25119547,0.566936184,-0.621670083,0.109990014,0.679356581,-0.113341219,0.753253937,1,0.937723509,0.025764462,0.604404561
1191,Q9UNL2,Translocon-associated protein subunit gamma,SSR3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,1,1,0,1,1,0,1,1
1192,Q9UNM6,26S proteasome non-ATPase regulatory subunit 13,PSMD13,20.14084461,20.17199538,19.7119233,20.51066605,21.09711449,21.0921055,21.88621015,21.77630342,21.70795505,20.18351901,20.98110554,21.25010526,0.796655508,0.020475752,0.203253551,0.891707583,0.011962886,0.257340215,0.985246268,0.007124762,0.099034186,0.890194194,0.012064768,0.474251757
1193,Q9UNQ2,Probable dimethyladenosine transferase,DIMT1,19.72085208,20.00266386,19.66088904,20.75734446,19.94229193,19.91495841,NA,20.13400734,19.61597835,19.40624544,19.56084472,NA,-1.223493898,0.239152054,0.550974621,0.410063273,0.682183435,1,0.260965176,0.79379914,1,-1.372591996,0.191089354,0.844709477
1194,Q9UNX3,60S ribosomal protein L26-like 1,RPL26L1,21.51664015,21.70694366,18.34804298,NA,21.46052267,20.85743859,NA,NA,19.1166839,NA,NA,21.14644012,-2.310506809,0.204200474,0.495934273,-0.835610799,0.631889011,0.9653923,-0.676585405,0.697411089,0.964045605,-2.151481415,0.234229993,0.883916874
1195,Q9UPP1;O75151,Histone lysine demethylase PHF8;Lysine-specific demethylase PHF2,PHF8;PHF2,18.32052026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.524562381,0.180772362,0.458563209,-0.524562381,0.180772362,0.699416417,0,1,1,0,1,1
1196,Q9UQ35,Serine/arginine repetitive matrix protein 2,SRRM2,21.11382443,20.87254586,20.98080509,20.43839327,20.37476154,20.39587312,20.24088014,19.91608747,20.19563425,19.34969845,19.96760814,20.40301167,-1.082285706,0.001266472,0.041693581,-0.586049148,0.032905521,0.395815454,0.210761201,0.386879455,0.693076628,-0.285475358,0.249553874,0.907534583
1197,Q9UQ80,Proliferation-associated protein 2G4,PA2G4,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.79676746,NA,NA,1.016644782,0.176925783,0.458563209,0,1,1,-1.016644782,0.176925783,0.47206108,0,1,1
1198,Q9UQE7,Structural maintenance of chromosomes protein 3,SMC3,22.54995917,22.09816108,20.85704017,20.10432433,18.98137408,20.63309332,19.65264845,20.35367541,21.1957279,23.95791026,22.69281983,22.72839967,1.291323113,0.073016741,0.340835609,-1.928789564,0.014460213,0.287138514,-2.72569267,0.002144585,0.050071606,0.494420007,0.455805876,0.948773961
1199,Q9Y221,60S ribosome subunit biogenesis protein NIP7 homolog,NIP7,20.86840064,NA,20.94964553,NA,21.4880953,21.22465904,21.32415188,19.93061916,NA,19.64432308,NA,NA,-1.808963323,0.342707182,0.648908733,0.298236056,0.87237455,1,1.621204945,0.392676786,0.694987279,-0.485994433,0.793751409,1
1200,Q9Y224,UPF0568 protein C14orf166,RTRAF,22.1081903,21.53407627,21.57885703,21.50578898,23.23113745,21.94714179,NA,21.66024046,20.5300792,20.05499834,19.915173,21.14502731,-1.368641649,0.248867142,0.565234899,0.487648205,0.670449172,1,-0.726015289,0.529073551,0.810123638,-2.582305144,0.045565343,0.735576323
1201,Q9Y230,RuvB-like 2,RUVBL2,23.65246608,23.21695037,23.89290856,22.76813681,23.67865299,23.83589524,23.04808008,23.68975456,23.62050531,23.12008414,24.19738065,23.89950657,0.151548782,0.694014161,0.926586676,-0.15987999,0.678270864,1,-0.286210471,0.46272055,0.74404037,0.025218301,0.947566231,1
1202,Q9Y265,RuvB-like 1,RUVBL1,23.6915287,23.879364,24.29871271,23.49521001,23.52374781,23.60342241,23.73976426,24.13949082,24.04475877,23.45277038,24.02959937,24.20283068,-0.061468327,0.787887766,0.988613435,-0.415741728,0.094417641,0.641738154,0.079604471,0.727894838,0.984428586,0.433877873,0.082929911,0.791027875
1203,Q9Y285,Phenylalanine--tRNA ligase alpha subunit,FARSA,25.80448075,26.11844744,25.73649297,25.28670256,25.43831403,25.67992984,25.89112265,25.39877228,25.88705859,26.3213116,26.18364612,25.91573627,0.253757609,0.20703121,0.498069314,-0.418158247,0.052278905,0.495461438,-0.414580156,0.053924554,0.279915425,0.2573357,0.201273309,0.846155216
1204,Q9Y291,"28S ribosomal protein S33, mitochondrial",MRPS33,21.48384165,19.1457672,NA,20.17251039,19.82045578,20.88763397,19.7307219,21.25175332,21.18545274,NA,19.07419378,NA,-1.602860652,0.194255031,0.477432307,1.168052722,0.33301162,0.7815875,3.200022648,0.021111047,0.176066132,0.429109274,0.715519417,1
1205,Q9Y295,Developmentally-regulated GTP-binding protein 1,DRG1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.90492632,NA,1.386031067,0.176276989,0.458563209,0,1,1,-1.386031067,0.176276989,0.47206108,0,1,1
1206,Q9Y2I1,Nischarin,NISCH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,1,1,0,1,1,0,1,1
1207,Q9Y2L1,Exosome complex exonuclease RRP44,DIS3,23.92146321,23.98688623,24.15761523,23.8592654,23.6048508,23.78846881,23.83168886,24.02932294,23.65672298,24.21591029,23.97380078,24.18911227,0.104286225,0.437198631,0.722503946,-0.271126553,0.064388566,0.549733516,-0.28702952,0.052727201,0.277264906,0.088383258,0.508110331,0.97791696
1208,Q9Y2Q9;H0YC42,"28S ribosomal protein S28, mitochondrial",MRPS28,20.1510847,20.35363202,NA,NA,20.19780673,20.97464104,20.12789033,NA,20.81449419,NA,19.76849467,NA,-1.329796313,0.431752,0.720260032,0.222577014,0.893397203,1,1.475685576,0.38494807,0.692906527,-0.076687751,0.963156133,1
1209,Q9Y2R4,Probable ATP-dependent RNA helicase DDX52,DDX52,18.86595976,20.81278295,NA,20.69548697,19.58060354,NA,NA,20.37597963,20.24460201,21.10075671,19.99390243,19.57021384,1.413099049,0.346662944,0.649214584,0.199115934,0.891706009,1,-1.099152742,0.459535265,0.74273723,0.114830373,0.937394774,1
1210,Q9Y2R9,"28S ribosomal protein S7, mitochondrial",MRPS7,21.40331031,NA,NA,NA,22.20593797,20.85826354,20.61980403,20.63320868,NA,NA,20.18231808,NA,-0.406997412,0.837786364,1,1.638019359,0.418635576,0.819117166,1.441287172,0.474754634,0.755620925,-0.603729599,0.761716842,1
1211,Q9Y2S7,Polymerase delta-interacting protein 2,POLDIP2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,1,1,0,1,1,0,1,1
1212,Q9Y2W1,Thyroid hormone receptor-associated protein 3,THRAP3,20.39045348,20.20238055,20.49404045,NA,18.8672865,19.20650369,NA,NA,NA,NA,NA,NA,-3.615458376,8.87E-05,0.007394662,-2.088750391,0.003568395,0.125248396,0,1,1,-1.526707985,0.018522892,0.528986039
1213,Q9Y2W6,Tudor and KH domain-containing protein,TDRKH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,1,1,0,1,1,0,1,1
1214,Q9Y2X3,Nucleolar protein 58,NOP58,22.56051785,22.85568999,22.63839977,22.69622775,22.42098659,23.1853519,23.42174533,23.23993378,23.4113529,23.05807657,23.44814046,24.16439142,0.872000279,0.013553354,0.167873719,0.082652874,0.776781243,1,-0.199192144,0.499336193,0.775987053,0.59015526,0.067424527,0.779818369
1215,Q9Y2X9,Zinc finger protein 281,ZNF281,22.23265308,21.99617677,21.7609781,NA,20.82170866,20.12077464,NA,21.26439226,20.05917843,22.63492605,21.58027393,22.91761293,0.381001652,0.774004307,0.984710177,-2.766830512,0.060947386,0.53478846,-3.020803035,0.044326997,0.253210382,0.127029128,0.923562752,1
1216,Q9Y2Z0,Suppressor of G2 allele of SKP1 homolog,SUGT1,NA,NA,NA,NA,NA,19.69246575,NA,NA,NA,NA,19.55639017,17.72271585,1.26181326,0.182468975,0.461148865,0.981877545,0.289724671,0.775375638,-1.26181326,0.182468975,0.476001732,-0.981877545,0.289724671,0.909328605
1217,Q9Y312,Protein AAR2 homolog,AAR2,19.08240475,NA,NA,NA,19.60575079,NA,NA,NA,NA,NA,NA,NA,-0.778523878,0.377100609,0.674896799,0.174448678,0.839597912,1,0,1,1,-0.952972556,0.284984016,0.909328605
1218,Q9Y383,Putative RNA-binding protein Luc7-like 2,LUC7L2,24.99185066,24.59091595,24.83357446,24.79001072,24.55669153,24.35631726,24.44904127,25.05959179,24.95157862,24.56062194,24.9330504,25.04863648,0.041989252,0.844481809,1,-0.23777385,0.282941221,0.775375638,-0.027365716,0.898203192,1,0.252397386,0.256364944,0.909328605
1219,Q9Y388,"RNA-binding motif protein, X-linked 2",RBMX2,NA,NA,NA,NA,NA,19.45674425,NA,19.77180649,20.17426518,NA,NA,NA,0,1,1,0.903303709,0.370874579,0.797908053,2.150801813,0.052271801,0.277264906,1.247498104,0.22598882,0.86988312
1220,Q9Y399,"28S ribosomal protein S2, mitochondrial",MRPS2,21.04621372,21.52139441,20.28067028,22.37585175,20.3856431,20.67530336,19.73898525,21.79198918,21.06686922,20.88056389,19.94255888,20.44200714,-0.527716166,0.447743923,0.730234725,0.19617327,0.774511097,1,0.444237913,0.520690985,0.802197564,-0.279651522,0.683748948,1
1221,Q9Y3B4,Splicing factor 3B subunit 6,SF3B6,19.62410269,20.71917293,20.91106334,NA,20.95414132,20.78804571,NA,19.22946757,20.93401244,21.94665832,21.4491824,21.68210068,1.274534145,0.345980915,0.648908733,-0.92177294,0.490071095,0.860498338,-2.722542754,0.063230777,0.29319782,-0.526235669,0.690743184,1
1222,Q9Y3B7,"39S ribosomal protein L11, mitochondrial",MRPL11,22.63846198,21.32735947,22.09957603,22.09102824,22.24859467,22.23463676,22.70542017,21.7139246,22.40508756,21.60672126,NA,21.48689609,-2.074982335,0.101949168,0.394855756,0.169620734,0.884615846,1,2.327993955,0.071576292,0.307704267,0.083390886,0.943095278,1
